	PPN	Signatur 1	Signatur 2	Signatur 3	Signatur 4	Signatur 5	Anmerkung 1	Anmerkung 2	Anmerkung 3	Provenienz 1	Provenienz 2	Provenienz 3
804	155873237	M: Gb 238	H: T 1167a.4° Helmst.	leer	leer	leer	T. 1-4 in 2 Bden	Nur T. 1-3 vorhanden	leer	leer	leer	leer
805	155897004	M: Gu 231	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
806	155922092	M: Cc 555:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
807	155922211	A: 437.10 Hist.	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
808	156749173	M: Gk 1035:1	leer	leer	leer	leer	Beide T. in 1 Bd.	leer	leer	leer	leer	leer
809	156750139	M: Gk 1039:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
810	156922215	M: Gk 984	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
811	159389267	M: Rb 434	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
812	162863918	M: Ho 51:1	leer	leer	leer	leer	leer	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>
813	163900345	M: Gk 358:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
814	164348964	M: Db 890	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
815	164643176	M: Rd 183	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
816	165643196	M: Aa 114:1	leer	leer	leer	leer	Wappensupralibros Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
817	165698527	M: Rf 2° 7	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
818	166226793	M: Lm 4186	M: Lm 4187	leer	leer	leer	leer	leer	leer	leer	leer	leer
819	130023167	M: Lm 4115	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
820	129850829	M: Lm 3940	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
821	170333590	M: Za 105	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
822	171699106	M: Sf 64	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
823	171735064	M: Lg 1098:1	leer	leer	leer	leer	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg (vgl. von Praun'scher Katalog): VII.g.222	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>	leer
824	171735455	M: Lg 1098:4	leer	leer	leer	leer	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg (vgl. von Praun'scher Katalog): VII.g.226	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>	leer
825	171735609	M: Lg 1098:7	leer	leer	leer	leer	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg (vgl. von Praun'scher Katalog): VII.g.228	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>	leer
826	171983963	M: Gk 4° 22:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
827	171987802	M: Jc 4° 7:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
828	515346888	M: Hr 302	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
829	172153263	M: Gm 662	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
830	172164516	M: Cc 171	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
831	172232988	M: Hr 90	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
832	172274362	A: 501.7 Hist.	Xd 8° 1113:1	leer	leer	leer	Wappenexlibris: Elisabetha Sophia Maria. Verwittwete Herzoginn Zu Br. U. Lun:	leer	leer	leer	leer	leer
833	172311284	M: Da 102:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
834	172389054	M: Gp 106	M: Gp 107	leer	leer	leer	leer	leer	leer	leer	leer	leer
835	172417287	M: Va 58:1	leer	leer	leer	leer	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>
836	172418771	M: Gk 499:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
837	172433738	M: Gk 503:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
838	172595681	M: Lg 595	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
839	173164447	M: Lg 620:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
840	175951551	M: Gm 669	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
841	175953740	M: Cc 178	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
842	176513663	M: Rf 4° 14	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
843	179999397	M: Gk 525	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
844	180005847	M: Pb 403 (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
845	180009346	M: QuN 1058d (2)	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
846	180010166	M: Sf 686:1	leer	leer	leer	leer	Signatur der Bibliothek von Herzogin Philippine Charlotte von Braunschweig-Lüneburg	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>	leer
847	180010344	M: Gk 486:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
848	180029894	M: Db 3787	leer	leer	leer	leer	Wappensupralibros Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
849	791378322	H: T 51eee.8° Helmst. (1)	leer	leer	leer	leer	Stempel des Franz Dominicus Häberlin mit Monogramm F D H; sein Exlibris mit Namen und allegorischer Szene - Stempel: Ex Bibliotheca Academiae Ivliae Carolinae Helmstadii	leer	leer	Provenienz: Häberlin, Franz Dominicus / Stempel / Monogramm	Provenienz: Häberlin, Franz Dominicus / Exlibris	Provenienz: Universitätsbibliothek <Helmstedt> / Stempel
850	180054317	M: Gb 87:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
851	180308564	M: Gk 576	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
852	180309250	M: Db 1158	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
853	180545973	M: Ho 80:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
854	180553593	M: Ge 193:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
855	180664557	M: Gk 533 (1)	leer	leer	leer	leer	Sammelband	leer	leer	leer	leer	leer
856	180705067	A: 21.2 Hist.	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
857	180920081	M: Gp 22 4°	M: Gp 4° 23	H: T 991.2° Helmst.	A: 124.6 Hist. (1)	leer	S. 8, Z. 1: deliuran-|| ...	Ex. mit Satzvarianten.	S. 8, Z. 1: de|| ... ; Ill. zwischen dem Text geb.	leer	leer	leer
858	181408384	M: Gw 76:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
859	181593300	M: Gm 4548	Schulenb. Gp 18	leer	leer	leer	leer	leer	leer	leer	leer	leer
860	182474275	M: Gb 251:1	leer	leer	leer	leer	leer	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>
861	182945634	M: Gk 1042:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
862	182953181	M: Db 877	leer	leer	leer	leer	Mit hs. Besitzvermerk	leer	leer	Provenienz: NN / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
863	183050681	M: Gk 1370:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
864	183050991	M: Lm 2287:1	Schulenb. B 40:1	leer	leer	leer	leer	leer	leer	leer	leer	leer
865	183068130	M: Gk 871:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
866	183088492	M: Jb 87:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
867	624570711	M: QuN 683.1 (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
868	183349695	M: Gk 1529	H: T 796a.8° Helmst.	leer	leer	leer	Exlibris mit längerem gedruckten Text: Ex bibliotheca Ioannis Gottlieb Laurentii ... Symbolum: Verum et pacem amate. Zachar. VIII, 19.; Notizen von der Hand des Laurentii (?) - Stempel: Ex Bibliotheca Academiae Ivliae Carolinae Helmstadii	leer	leer	Provenienz: Laurentii, Johann Gottlieb / Exlibris / Motto	Provenienz: Laurentii, Johann Gottlieb [?] / Notiz	Provenienz: Universitätsbibliothek <Helmstedt> / Stempel
869	183569911	M: Gk 2° 44:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
870	183572106	M: Gk 22:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
871	183808118	M: Lm 2130:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
872	183978978	M: Aa 11	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
873	183984994	M: Tq 4° 48 (1)	M: Tq 4° 49:1	H: S 44a.4° Helmst. (1)	leer	leer	Wappen-Exlibris mit Schrift: E Musaeo E. L. de Danckelmann; bibliographische Notiz des Danckelamann (?) - Stempel: Ex Bibliotheca Academiae Ivliae Carolinae Helmstadii	leer	leer	Provenienz: Danckelmann, E. L. ^von^ / Exlibris / Wappen	Provenienz: Danckelmann, E. L. ^von^ [?] / Notiz	Provenienz: Universitätsbibliothek <Helmstedt> / Stempel
874	183985176	M: Lk 675 (1)	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
875	184134773	M: Gk 1153:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
876	184309662	M: Gm 773:1	Schulenb. B 59:1	leer	leer	leer	leer	leer	leer	leer	leer	leer
877	184312663	M: Gm 777	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
878	184379784	M: Gm 806	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
879	184381002	M: Gm 4° 145	leer	leer	leer	leer	leer	leer	leer	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Einband / Monogramm	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Philippine Charlotte <Braunschweig-Lüneburg, Herzogin>
880	184395860	M: Oe 196:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
881	184401399	M: Lm 131:1	leer	leer	leer	leer	Exlibris: Elisabetha Sophia Maria Verwittwete Herzoginn Zu Br. U. Lun.	leer	leer	Provenienz: Elisabeth Sophie Marie <Braunschweig-Wolfenbüttel, Herzogin> / Exlibris / Wappen	Elisabeth Sophie Marie <Braunschweig-Lüneburg, Herzogin>	leer
882	184405181	M: Db 3188	A: 22.3 Hist.	leer	leer	leer	Umfang: 5 Bl., 732 S., 3 Bl.	leer	leer	leer	leer	leer
883	184416302	M: Gk 2° 47	leer	leer	leer	leer	P. 1-3 in 2 Bden	leer	leer	leer	leer	leer
884	898677246	M: Gm 3753	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
885	184506719	M: QuN 807i (2)	M: Db 3845 (1)	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
886	184667461	M: Gk 1349	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
887	184916437	M: Gk 2011	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
888	1007499184	M: Gm 864	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
889	185061389	M: Gs 417:1	Schulenb. B 84:1	leer	leer	leer	leer	leer	leer	leer	leer	leer
890	185995977	M: Gv 341	M: Gv 341a	leer	leer	leer	leer	leer	leer	leer	leer	leer
891	186198272	M: Sf 460:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
892	186481411	M: Gk 4° 55	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
893	186495285	H: O 117.12° Helmst.	M: Sf 181	M: Sf 181.1	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
894	186665148	M: Gp 147:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
895	186893949	M: Gb 199	leer	leer	leer	leer	leer	leer	leer	Provenienz: NN / Einband / Monogramm	Provenienz: NN / Einband / Etikett / Signatur	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
896	186901941	M: Lm 788a (1)	Xd 8° 312	leer	leer	leer	Pt. 1 u. 2 in einem Bd.	Stempel: C.P.C. Schönemann	leer	Provenienz: Schönemann, Karl Philipp Christian /  Stempel	Schönemann, Karl Philipp Christian	leer
897	187000689	M: Gk 1330:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
898	187002053	M: Gk 812:1	A: 367.5 Hist.	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
899	187288453	M: Gl 3062:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
900	187589917	M: Gm 1051	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
901	188012362	M: Db 3126	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
902	188633014	M: Db 901	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
903	188773762	M: Db 3146a	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
904	189590173	M: Lm 2642:1	leer	leer	leer	leer	Exlibris: Ex Bibliotheca L R Ducis Brunsvicensis Et Luneburgensis. 51.	leer	leer	Provenienz: Ludwig Rudolf <Braunschweig-Lüneburg, Herzog> / Exlibris / Monogramm	Provenienz: Ludwig Rudolf <Braunschweig-Lüneburg, Herzog> / Nummer	Ludwig Rudolf <Braunschweig-Lüneburg, Herzog>
905	189631767	M: Gk 2° 38	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
906	191277274	M: Lg 940	leer	leer	leer	leer	Name des Übersetzers von alter Hand ergänzt	Signatur aus der Bibliothek von Philippine Charlotte (von Praun'scher Katalog von 1754): VI.b.50	leer	Provenienz: Stolberg, Benjamin / Autogramm / Datum 1654	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
907	191765600	M: Lg 4° 86	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
908	191773255	M: Gl 2066:1	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
909	191892327	M: Gk 877	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
910	191892742	M: Gk 879:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
911	192328115	M: Lm 3245:1	Schulenb. Lf 63:1	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	T. 4 fehlt	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
912	192856480	M: Gl 2122	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
913	192873741	M: Sf 558	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
914	192878409	M: Sf 94	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
915	193284243	M: QuN 1043 (1)	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
916	193303345	M: Gl 3570	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
917	193466910	M: Gk 1555	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
918	193517221	M: Gp 170	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
919	193582635	M: QuN 899p (4)	M: Gi 218 (2)	Xb 5891 (2)	leer	leer	leer	leer	leer	leer	leer	leer
920	193740109	M: Db 5192:1	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
921	194277216	M: Db 4682	leer	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin?]	leer	leer	Provenienz: Montbail, Marthe Du Mas ^de^ / Autogramm	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur
922	194357422	M: Gm 1290	leer	leer	leer	leer	leer	leer	leer	leer	leer	leer
923	194486761	M: Lq 1081:1	M: Lq 1081.1:1	leer	leer	leer	Wappensupralibros: Dumas [de Montbail oder de Montmartin]	leer	leer	Provenienz: Dumas de Montbail <Familie> / Einband / Wappen	Provenienz: Philippine Charlotte <Braunschweig-Lüneburg, Herzogin> / Signatur	Dumas de Montbail <Familie>
924	194948013	M: Lg 2185:1	leer	leer	leer	leer	Exlibris: Ex Bibliotheca LR Ducis Brunsvicensis Et Luneburgensis	leer	leer	Provenienz: Ludwig Rudolf <Braunschweig-Wolfenbüttel, Herzog> / Exlibris / Monogramm	Provenienz: Ludwig Rudolf <Braunschweig-Wolfenbüttel, Herzog> / Etikett / Nummer	Ludwig Rudolf <Braunschweig-Lüneburg, Herzog>
925	195354265	M: Gv 501:1	leer	leer	leer	leer	Exlibris: Elisabetha Sophia Maria Verwittwete Herzoginn Zu Br. U. Lun.	leer	leer	Provenienz: Elisabeth Sophie Marie <Braunschweig-Wolfenbüttel, Herzogin> / Exlibris / Wappen	Elisabeth Sophie Marie <Braunschweig-Lüneburg, Herzogin>	leer
926	195354265	M: Gv 501:1	leer	leer	leer	leer	Exlibris: Elisabetha Sophia Maria Verwittwete Herzoginn Zu Br. U. Lun.	leer	leer	Provenienz: Elisabeth Sophie Marie <Braunschweig-Wolfenbüttel, Herzogin> / Exlibris / Wappen	Elisabeth Sophie Marie <Braunschweig-Lüneburg, Herzogin>	leer
